,x,y,cluster,type
1130,1.6087068,11.203279,8,OK
1132,1.6121507,11.186281,8,OK
1150,-8.798843,-5.181437,-1,OK
1152,2.7826896,13.191039,-1,OK
1154,2.7727904,13.216724,-1,OK
1156,2.7994084,13.180239,-1,OK
1158,2.8312254,13.145816,-1,OK
1160,15.496916,5.884816,-1,OK
1163,2.8330722,13.120876,-1,OK
1165,2.8167856,13.163234,-1,OK
1166,2.8217735,13.144357,-1,OK
1168,3.6129317,10.62651,-1,OK
1170,3.4938254,10.267498,15,OK
1176,4.5485535,12.453162,-1,OK
1177,9.554866,-4.7387257,-1,OK
1178,9.65557,-5.580996,7,OK
1180,1.8688003,10.688466,8,OK
1194,4.2828116,12.660317,11,OK
1195,3.2398744,12.747644,-1,OK
1196,2.798953,13.185193,-1,OK
1198,15.371454,5.891802,9,OK
1200,3.460226,12.629303,10,OK
1202,15.33774,5.901729,9,OK
1204,4.67796,12.289902,10,OK
1206,15.038998,5.858767,9,OK
1208,4.235617,12.653551,11,OK
1210,3.994393,12.768425,11,OK
1211,-1.6777155,15.824659,12,OK
1213,3.0111535,7.6722093,13,OK
1215,-1.9554776,16.133959,12,OK
1217,2.9742863,7.708777,13,OK
1219,9.501625,-5.3449216,7,OK
1221,2.8653116,7.7473626,13,OK
1223,9.472103,-4.9686174,7,OK
1225,2.4559724,7.8533564,13,OK
1238,3.959927,12.192515,10,OK
1240,3.8699985,11.949017,-1,OK
1242,3.8455327,11.932661,-1,OK
1243,15.417478,6.3675356,-1,OK
1245,15.392918,6.354942,-1,OK
1246,15.416914,6.3345075,-1,OK
1247,15.385206,6.3984528,-1,OK
1248,-1.6535065,15.801236,12,OK
1250,2.381951,7.868856,13,OK
1251,15.019675,5.8745217,9,OK
1252,15.01378,5.864535,9,OK
1254,3.798851,12.593944,10,OK
1255,3.7131922,12.636081,10,OK
1256,3.687294,12.649464,10,OK
1258,9.614368,-5.5419583,7,OK
1260,1.8993167,10.658034,8,OK
1262,-1.9744067,16.141499,12,OK
1264,2.8792837,7.7595577,13,OK
1266,-1.7102829,15.860375,12,OK
1268,1.2621648,11.666295,14,OK
1292,3.4210348,12.645318,10,OK
1294,15.331063,5.8347836,9,OK
1298,3.458715,12.633646,10,OK
1300,15.454403,5.8464537,9,OK
1302,9.56466,-4.7597837,7,OK
1304,1.8805405,10.70352,8,OK
1306,9.478101,-4.9283066,7,OK
1308,2.9909806,7.7026787,13,OK
1310,-1.7303909,15.879602,12,OK
1312,1.2911783,11.696852,14,OK
1314,-1.6624178,15.810729,12,OK
1316,2.144098,8.0710335,13,OK
1329,3.987003,12.534774,10,OK
