,x,y,cluster,type
1803,-4.5011916,1.4380686,10,OK
1805,-2.5511928,-4.753241,9,OK
1807,-6.721201,12.711963,7,OK
1808,-6.617325,12.608826,7,OK
1809,-6.6179657,12.60946,7,OK
1831,-3.5963974,-4.921144,-1,OK
1833,-3.589035,-4.8907814,-1,OK
1835,-3.5507555,-4.8619175,-1,OK
1837,-4.586388,1.267073,-1,OK
1840,-2.5781226,-4.76813,9,OK
1842,-4.4824457,1.4476956,10,OK
1844,-2.576625,-4.7755604,9,OK
1846,-4.540376,1.3375158,-1,OK
1849,0.74780065,1.7417836,13,OK
1852,-6.6180696,12.609398,7,OK
1854,0.76654154,1.7311813,13,OK
1857,-11.017604,2.6283143,12,OK
1859,-1.926242,-0.06470356,14,OK
1861,-11.050731,2.598672,12,OK
1863,0.7409028,1.6887866,13,OK
1881,-1.533867,2.6235585,-1,OK
1894,-11.16015,2.494277,-1,OK
1896,-11.343816,2.3386977,-1,OK
1898,-11.09685,2.5482702,-1,OK
1903,-11.105105,2.543415,-1,OK
1905,-4.4552245,-0.08759101,-1,OK
1907,-3.3220084,-4.969551,-1,OK
1908,-3.3617942,-4.9636774,-1,OK
1910,-2.0075402,-0.14332947,-1,OK
1912,-1.0214727,2.661355,-1,OK
1914,-0.958971,2.629508,-1,OK
1915,-4.370096,-0.2309958,-1,OK
1916,-3.066897,2.2314765,-1,OK
1918,-2.1839411,2.1292963,-1,OK
1920,-1.5345602,2.3797982,-1,OK
1922,-0.9923525,2.4736454,-1,OK
1924,-3.0401769,2.634511,-1,OK
1926,-1.496069,2.0668237,-1,OK
1928,-1.4836621,2.0039346,-1,OK
1930,-1.4751592,1.9852014,-1,OK
1932,0.060002,1.2878597,-1,OK
1934,0.32756248,1.7663708,-1,OK
1936,-3.3335087,2.666558,-1,OK
1937,-3.1557844,2.6840687,-1,OK
1939,-2.1739244,2.5149624,-1,OK
1941,-3.1248071,2.7599268,-1,OK
1943,-1.3536965,2.9324589,-1,OK
1972,2.664133,15.618535,-1,OK
1974,-4.384972,1.3443084,-1,OK
1976,-4.3342357,1.0345466,-1,OK
1979,-3.52305,-4.8833027,-1,OK
1980,-4.6347427,0.9812082,-1,OK
1981,-4.6013627,1.0026414,-1,OK
1984,-4.6459703,1.06711,-1,OK
1986,-3.99302,0.9485102,10,OK
1988,-4.428274,0.6709692,11,OK
1990,-3.5231159,-4.8876333,-1,OK
1992,-1.8681372,0.17867206,14,OK
1994,-1.979495,-0.1161659,-1,OK
1995,-7.5349483,19.461493,-1,OK
1997,-3.5544975,-4.8991075,-1,OK
1999,-4.3785753,2.6415517,-1,OK
2001,-3.875001,0.57119024,-1,OK
2003,2.1727915,-0.05505967,-1,OK
2005,-1.7011346,0.48180708,-1,OK
2008,-3.113074,2.7706614,-1,OK
2012,-1.3683412,2.8974333,-1,OK
2033,-2.4190948,1.6350971,-1,OK
2035,-4.192663,1.8834931,-1,OK
2037,-4.032653,1.021947,-1,OK
2039,-4.1089964,2.3598297,-1,OK
2042,-4.292453,0.6544612,-1,OK
2044,-3.88664,3.277038,16,OK
2046,-3.8642216,3.2517686,16,OK
2048,-3.8981001,3.179268,16,OK
2050,-2.012715,1.8080695,-1,OK
2052,-3.8947232,3.2239313,16,OK
2054,-3.8586411,2.7799873,16,OK
