,x,y,cluster,type
1918,-3.185421,12.063551,-1,OK
1920,0.5414668,10.163444,-1,OK
1922,-0.007284213,2.6508029,-1,OK
1924,-6.3095746,18.820517,-1,OK
1926,2.0227098,8.033668,-1,OK
1928,2.0142767,8.015474,-1,OK
1930,1.9872086,7.965432,-1,OK
1932,4.7959895,-0.69619274,-1,OK
1934,8.269133,0.54760516,-1,OK
1936,-6.227308,20.004332,-1,OK
1937,-5.967591,19.738747,-1,OK
1939,-4.3366203,13.911414,-1,OK
1941,-5.709534,20.734858,-1,OK
1943,2.773893,13.896162,-1,OK
1972,-42.75477,-21.04743,-1,OK
1974,-17.834,14.033522,-1,OK
1976,-18.699747,12.607271,-1,OK
1979,-18.50003,65.47969,-1,OK
1980,-17.384989,11.068023,-1,OK
1981,-17.38557,11.067667,-1,OK
1984,-16.963394,11.387704,-1,OK
1986,-21.881214,10.867469,10,OK
1988,-19.576859,9.781867,11,OK
1990,-18.61126,65.516884,-1,OK
1992,-9.215788,4.166202,14,OK
1994,-12.1684675,6.5076814,-1,OK
1995,-22.637407,-48.446537,-1,OK
1997,-18.857899,64.704315,-1,OK
1999,-17.233276,23.918343,-1,OK
2001,-25.883223,13.889456,-1,OK
2003,14.5242405,-17.137203,-1,OK
2005,-7.779652,3.056587,-1,OK
2008,-5.7148247,20.673492,-1,OK
2012,2.824954,13.895919,-1,OK
2033,-2.4094865,7.599727,-1,OK
2035,-16.131723,19.9989,-1,OK
2037,-21.989838,10.437672,-1,OK
2039,-16.02228,21.522575,-1,OK
2042,-20.060152,8.481487,-1,OK
2044,-11.692204,21.641891,16,OK
2046,-11.711818,21.5611,16,OK
2048,-12.130358,22.484352,16,OK
2050,-2.0501215,8.961548,-1,OK
2052,-12.582449,22.197197,16,OK
2054,-13.801891,23.98906,16,OK
2058,-13.192242,23.725843,16,OK
2060,-11.72271,22.420826,16,OK
2062,-13.676454,23.068802,16,OK
2066,-14.748493,23.266722,16,OK
2068,-14.700701,23.099705,16,OK
2070,-18.073328,24.358675,-1,OK
2072,-18.837595,23.321138,-1,OK
2075,-18.447817,23.740847,-1,OK
2076,-19.596485,22.31524,-1,OK
2078,5.32963,42.348362,-1,OK
2080,-27.718826,12.710392,-1,OK
2082,-4.9761314,21.149616,-1,OK
2084,-4.9087396,21.892317,-1,OK
2086,-18.981493,23.172869,-1,OK
2088,-17.77579,24.834564,-1,OK
2105,-37.88187,-24.934578,-1,OK
2106,-43.243523,-16.465027,-1,OK
2108,-43.22534,-16.380123,-1,OK
2110,-12.424349,21.964975,16,OK
2112,-11.127273,21.61251,16,OK
2114,-11.463529,21.769672,16,OK
2116,-1.9469291,9.149052,-1,OK
2118,-11.996978,22.473984,16,OK
2120,-11.486702,22.473259,16,OK
2122,-12.208101,21.791777,16,OK
2124,-13.843365,24.396502,16,OK
2126,-14.114536,24.800549,-1,OK
2128,-14.092831,23.811323,16,OK
2130,-13.334791,24.297028,16,OK
2131,-22.643246,-43.367096,-1,OK
2133,-13.098488,23.589907,16,OK
2137,4.654824,-2.7091622,-1,OK
2140,6.1489143,-1.6501902,-1,OK
2142,-5.0203238,20.326935,-1,OK
2144,-5.082082,20.154501,-1,OK
2146,-17.879076,25.016043,-1,OK
2148,-17.863367,24.426651,-1,OK
2150,-27.69019,12.890207,-1,OK
2152,-17.925419,24.672585,-1,OK
2155,-4.9666142,19.9409,-1,OK
2158,-4.8733435,22.033575,-1,OK
2189,3.9373856,11.201266,-1,OK
2190,4.0620117,13.529601,-1,OK
2191,-27.69151,13.15285,-1,OK
2192,-22.143078,-47.078827,-1,OK
2203,13.502763,-11.205811,-1,OK
2205,-0.0059983563,6.745626,-1,OK
2207,11.222309,-10.664584,-1,OK
2209,-0.006117845,6.74317,-1,OK
2211,3.2766912,11.084748,-1,OK
2212,-0.0029029015,0.9621471,-1,OK
2213,-0.002946687,0.96214116,-1,OK
2214,-26.194664,13.310322,-1,OK
2216,1.9398583,13.984073,-1,OK
2218,4.227629,13.621723,-1,OK
2220,1.4713421,1.7950944,-1,OK
2222,-27.61286,12.743406,-1,OK
2266,2.9750226,10.56944,-1,OK
2267,29.035248,10.834961,-1,OK
2268,28.916342,10.789547,-1,OK
2269,-18.879921,9.956665,-1,OK
2271,-18.291002,9.29618,-1,OK
2273,-5.6775513,3.3125236,8,OK
2274,-5.75479,5.510376,8,OK
2275,11.970711,-12.041756,-1,OK
2276,11.973112,-12.046837,-1,OK
2277,11.979071,-12.064225,-1,OK
2279,24.258755,-51.048286,-1,OK
2281,7.7015533,-0.4405177,-1,OK
2283,23.747385,-51.848007,-1,OK
2285,12.448516,-12.927491,-1,OK
2287,24.076654,-51.43091,-1,OK
2289,7.447691,-0.64104927,-1,OK
2291,24.146532,-51.273724,-1,OK
2293,11.836408,-11.747916,-1,OK
2295,24.740019,-50.47284,-1,OK
2296,23.860893,-49.915127,-1,OK
2297,23.905367,-49.904297,-1,OK
2298,25.326593,-49.909996,-1,OK
2300,5.4924974,-2.0771773,-1,OK
2301,11.539948,-11.144667,-1,OK
2302,11.498813,-11.06906,-1,OK
2304,-6.5732203,2.7893693,8,OK
2306,29.24262,-44.287384,7,OK
2307,28.181442,-44.83707,7,OK
2309,7.5566874,-4.357141,13,OK
2311,28.913313,-45.712585,7,OK
2312,3.3195097,13.736971,-1,OK
2314,41.52005,-10.27415,-1,OK
2315,41.58389,-10.397452,-1,OK
2317,3.2338889,13.775136,-1,OK
2333,1.2893482,11.240115,-1,OK
2335,0.22546259,10.917642,-1,OK
2337,1.5709956,11.545589,-1,OK
2339,3.1148107,11.0734215,-1,OK
2340,0.40581015,1.9868268,-1,OK
2342,3.9722247,12.607313,-1,OK
2343,3.973445,12.603866,-1,OK
2344,4.8457994,-0.6602482,-1,OK
2346,-2.7460325,12.1066675,15,OK
2348,-4.0677423,12.501732,-1,OK
2350,-4.750805,26.15444,-1,OK
2351,-4.8240175,26.18332,-1,OK
2353,-5.6842837,7.197455,8,OK
2401,-0.22903402,3.4374053,-1,OK
2402,-0.32431668,3.5168297,-1,OK
2403,12.959124,20.993982,-1,OK
2404,12.635032,20.938084,-1,OK
2406,4.3967338,-3.523732,-1,OK
2474,-4.298455,-84.046646,6,OK
2519,-17.48905,-34.949604,-1,OK
2520,-4.298455,-84.046646,6,OK
2521,-4.298455,-84.046646,6,OK
2522,-4.298455,-84.046646,6,OK
2523,-4.298455,-84.046646,6,OK
2524,-4.298455,-84.046646,6,OK
2525,-4.298455,-84.046646,6,OK
2568,1.161741,-38.949,-1,OK
2569,1.161741,-38.949,-1,OK
2570,-20.880198,-49.57932,-1,OK
2571,-20.880198,-49.57932,-1,OK
2572,-20.880198,-49.57932,-1,OK
2574,-20.880198,-49.57932,-1,OK
2576,-18.342598,62.785816,-1,OK
2608,-16.57148,16.174936,-1,OK
2612,-17.885452,15.15352,10,OK
2614,-18.210838,15.131341,10,OK
2616,-18.121944,14.983113,10,OK
2618,-17.66684,15.598858,-1,OK
2620,-18.395067,14.6532345,10,OK
2622,-20.460184,19.385298,-1,OK
2624,-7.484189,25.965057,-1,OK
2626,-10.527733,6.587184,14,OK
2628,-20.280628,19.315758,-1,OK
2630,-6.1346164,25.690546,-1,OK
2658,-2.8324497,8.576248,-1,OK
2692,-20.383463,19.305883,-1,OK
2694,-6.1980295,25.674528,-1,OK
2695,-6.197585,25.674757,-1,OK
2697,-10.47031,6.194935,14,OK
2699,-20.336802,19.310713,-1,OK
2701,-4.7744074,26.160753,-1,OK
2704,-10.52979,6.3930717,14,OK
2706,-0.8060608,13.321389,-1,OK
2709,-5.0452156,25.264944,-1,OK
2710,-5.045385,25.26496,-1,OK
2712,-5.2666545,10.268447,8,OK
2713,-5.2769217,10.260426,8,OK
2737,15.335624,-13.696658,17,OK
2739,22.322432,-50.116146,18,OK
2741,14.554674,-13.810601,17,OK
2742,12.590514,-13.227593,-1,OK
2744,12.534486,-13.112675,-1,OK
2746,22.694654,-51.716526,18,OK
2748,15.925579,-13.3140745,17,OK
2750,21.875734,-50.79524,18,OK
2752,15.447236,-14.210487,17,OK
2754,21.95482,-51.169926,18,OK
2756,15.918454,-13.71545,17,OK
2758,22.070112,-51.42995,18,OK
2760,15.108811,-14.179127,17,OK
2762,21.91097,-50.449562,18,OK
2764,14.817615,-14.213945,17,OK
2766,22.76967,-51.65388,18,OK
2768,15.14212,-13.192302,17,OK
2770,22.386654,-50.698997,18,OK
2772,14.469806,-13.391589,17,OK
2774,22.630342,-50.907337,18,OK
2776,15.457833,-12.762294,17,OK
2778,18.495468,2.5576744,19,OK
2780,26.249666,-43.714237,-1,OK
2782,19.180248,2.2635643,19,OK
2784,26.286276,-43.86126,-1,OK
2786,18.83778,2.3572967,19,OK
2788,3.3851492,36.421654,-1,OK
2791,51.71522,-15.000664,-1,OK
2816,14.127098,35.060143,20,OK
2818,20.704887,42.476997,20,OK
2820,4.134837,37.044918,21,OK
2822,16.976444,33.03894,20,OK
2824,17.079191,35.637047,20,OK
2826,20.028,26.467834,20,OK
2828,21.263334,42.357693,20,OK
2829,-4.611847,26.143707,-1,OK
2831,18.259232,17.414042,20,OK
2833,47.32526,-17.868607,22,OK
2836,-4.1766224,-19.45608,-1,OK
2907,30.280422,11.273852,-1,OK
2908,29.21053,10.929838,-1,OK
2909,29.164783,10.910674,-1,OK
2967,-3.9997096,-34.8817,-1,OK
2993,30.591846,11.400143,-1,OK
2996,28.097315,21.466726,-1,OK
2997,28.098522,21.466515,20,OK
2998,42.401134,20.993813,20,OK
3000,42.392334,20.993975,20,OK
3002,39.286972,29.19624,23,OK
3019,-8.4769745,-81.99125,24,OK
3020,-8.4769745,-81.99125,24,OK
3021,-8.4769745,-81.99125,24,OK
3022,-8.4769745,-81.99125,24,OK
3023,-8.4769745,-81.99125,24,OK
3024,1.0171013,-39.32981,-1,OK
3026,23.11272,-50.98563,18,OK
3028,15.103555,-13.380602,17,OK
3030,22.482208,-50.104305,18,OK
3032,22.293932,-51.63623,18,OK
3034,15.874692,-13.130273,17,OK
3036,22.991474,-51.215904,18,OK
3038,14.489086,-13.944344,17,OK
3040,23.0255,-50.61934,18,OK
3042,14.528038,-13.169894,17,OK
3044,22.920645,-50.04344,18,OK
3046,14.727153,-12.714182,17,OK
3049,23.283363,-50.37979,18,OK
3052,14.504394,-12.379113,17,OK
3053,14.255566,18.515156,20,OK
3055,18.45736,1.6965219,19,OK
3057,26.459736,-44.3483,-1,OK
3060,18.43535,1.6511505,19,OK
3062,26.613499,-44.651924,-1,OK
3064,25.40996,29.247694,-1,OK
3066,18.251854,21.247952,20,OK
3068,51.67426,-15.015289,-1,OK
3070,18.107763,21.302109,20,OK
3072,51.676018,-15.013975,-1,OK
3083,-8.4769745,-81.99125,24,OK
3086,-7.70252,-80.37201,24,OK
3087,-8.4769745,-81.99125,24,OK
3088,-8.4769745,-81.99125,24,OK
3094,-7.70252,-80.37201,24,OK
3095,-7.70252,-80.37201,24,OK
3101,-8.4769745,-81.99125,24,OK
3102,-8.4769745,-81.99125,24,OK
3104,-8.4769745,-81.99125,24,OK
3107,-4.8412485,-43.245647,25,OK
3120,3.5986142,32.478584,-1,OK
3122,-17.929167,65.39617,-1,OK
3124,3.1406424,33.584747,-1,OK
3126,3.9895806,31.921719,-1,OK
3127,3.9908237,31.922163,-1,OK
3129,5.6892734,29.745193,27,OK
3131,3.5296962,32.43614,-1,OK
3133,13.887887,21.134567,-1,OK
3134,16.415937,17.56062,20,OK
3135,15.835588,24.22818,20,OK
3136,14.870771,24.772799,20,OK
3137,14.932474,24.839062,20,OK
3139,17.370283,32.758793,20,OK
3141,16.032663,18.903214,20,OK
3143,21.021961,22.229301,20,OK
3145,20.832993,32.112717,20,OK
3147,17.143545,17.087084,20,OK
3148,16.775484,17.390799,20,OK
3149,20.895159,32.01003,20,OK
3151,28.282919,17.129356,-1,OK
3153,12.462477,20.73661,-1,OK
3155,42.421474,-13.57414,26,OK
3157,19.89674,20.766846,20,OK
3159,43.368797,-13.179498,26,OK
3161,43.144547,-13.548413,26,OK
3164,28.259546,17.206034,-1,OK
3166,42.896538,-12.649059,26,OK
3168,42.56028,-13.43787,26,OK
3169,42.229534,-12.949627,26,OK
3170,42.414257,-12.806454,26,OK
3172,16.681704,21.650242,20,OK
3174,42.982594,-12.716505,26,OK
3175,42.253742,-12.282161,26,OK
3177,14.80584,21.565308,-1,OK
3179,20.00336,20.702614,20,OK
3196,-8.4769745,-81.99125,24,OK
3197,-5.4598064,-39.199806,-1,OK
3198,5.5552983,31.263712,-1,OK
3200,6.2080946,30.565147,27,OK
3202,5.68842,30.060438,27,OK
3204,5.669803,30.030556,27,OK
3205,-6.2751336,-39.18229,-1,OK
3207,-6.2751336,-39.18229,-1,OK
3209,3.3471186,32.346157,-1,OK
3211,4.9395733,28.351612,-1,OK
3213,14.584513,22.933437,20,OK
3214,14.196306,24.304808,20,OK
3216,14.820022,25.483898,20,OK
3218,15.345458,18.109028,20,OK
3219,-3.3070292,-41.323235,25,OK
3220,15.090544,18.341352,20,OK
3221,15.047088,18.398518,20,OK
3222,14.985493,18.476046,20,OK
3224,15.693274,17.917196,20,OK
3225,15.307438,19.736086,20,OK
3227,15.61346,24.081009,20,OK
3229,-16.428307,60.882355,-1,OK
3230,-15.42455,65.07591,-1,OK
3231,15.806532,35.455143,-1,OK
3233,14.369969,23.706583,20,OK
3235,14.539266,19.55791,20,OK
3236,-3.0579352,-41.98127,25,OK
3239,-15.199287,58.918045,-1,OK
3240,-15.199287,58.918045,-1,OK
3242,-15.199287,58.918045,-1,OK
3244,-3.6622655,-43.600136,25,OK
3246,-4.0753703,-45.503326,-1,OK
3249,-6.6005774,-45.20801,-1,OK
3252,-3.1245122,-44.38854,-1,OK
3254,-4.8019266,-42.80694,25,OK
3256,-7.069483,-44.13131,-1,OK
3258,-2.9542484,-42.61674,25,OK
3260,-7.316653,-44.25138,-1,OK
3263,-4.8019266,-42.80694,25,OK
3275,-1.0967001,-40.719913,-1,OK
3282,15.342085,22.68944,-1,OK
3285,21.068817,43.28438,20,OK
3304,15.31345,-12.6435175,17,OK
3318,-8.4769745,-81.99125,24,OK
3319,-8.4769745,-81.99125,24,OK
3346,-14.80882,63.55093,-1,OK
3347,-14.85051,63.528965,-1,OK
3349,-21.20769,57.59156,-1,OK
3350,-21.20739,57.590397,-1,OK
3351,-14.087065,58.169323,-1,OK
3352,-14.0867605,58.168453,-1,OK
3353,-21.207094,57.590176,-1,OK
3354,-21.207695,57.59208,-1,OK
3355,-14.848642,63.530834,-1,OK
3357,-21.208303,57.59155,-1,OK
3359,-14.087588,58.16806,-1,OK
3444,-7.70252,-80.37201,24,OK
3445,-8.4769745,-81.99125,24,OK
3446,-8.4769745,-81.99125,24,OK
3447,-7.70252,-80.37201,24,OK
3448,-8.4769745,-81.99125,24,OK
3449,-8.4769745,-81.99125,24,OK
3450,-8.4769745,-81.99125,24,OK
3451,-8.4769745,-81.99125,24,OK
3452,-8.4769745,-81.99125,24,OK
3453,-8.4769745,-81.99125,24,OK
3454,-7.70252,-80.37201,24,OK
3455,-8.4769745,-81.99125,24,OK
3474,-7.3744235,-39.89311,-1,OK
3477,-0.33446154,35.622265,28,OK
3478,2.6868494,30.375278,-1,OK
3480,43.543995,-14.37932,26,OK
3484,19.212757,16.644508,20,OK
3486,43.277,-13.99247,26,OK
3488,18.417,16.746298,20,OK
3490,43.777428,-14.223046,26,OK
3492,18.651585,16.233414,20,OK
3494,42.838646,-14.301687,26,OK
3495,20.003122,20.702595,20,OK
3497,43.889523,-13.918679,26,OK
3499,19.68188,16.256952,20,OK
3500,43.22991,-14.46621,26,OK
3502,18.945059,16.07184,20,OK
3504,42.83753,-14.301107,26,OK
3506,19.33445,16.107094,20,OK
3527,5.2710614,33.968777,-1,OK
3528,5.27084,33.969837,-1,OK
3529,5.271257,33.969307,-1,OK
3530,-5.1267257,-48.7631,-1,OK
3531,43.856705,-13.554731,26,OK
3532,-5.1267257,-48.7631,-1,OK
3533,43.85968,-13.538841,26,OK
3535,18.437735,16.52588,20,OK
3536,-21.18077,-45.732716,-1,OK
3538,-21.18077,-45.732716,-1,OK
3539,14.414952,33.12658,-1,OK
3540,14.414952,33.12658,-1,OK
3542,16.150133,35.90656,20,OK
3544,19.121758,2.929546,19,OK
3545,16.844467,25.842579,20,OK
3546,-22.106186,-45.848938,-1,OK
3548,21.480215,29.230568,20,OK
3549,19.949743,4.626362,19,OK
3552,23.341442,6.553323,-1,OK
3554,-5.9161005,-14.534612,-1,OK
3556,-3.6030018,-21.050653,-1,OK
3558,-5.916095,-14.534707,-1,OK
3605,-5.4882464,-39.509575,-1,OK
3608,7.4199824,32.861435,27,OK
3668,-5.488314,-39.509686,-1,OK
3670,-23.015667,-45.88831,-1,OK
3711,9.555099,33.219234,-1,OK
3712,14.414834,33.12646,-1,OK
3714,7.689127,31.741663,27,OK
3715,7.6893516,31.74177,27,OK
3716,7.6893783,31.741827,27,OK
3718,5.271035,33.970383,-1,OK
3720,17.41159,32.70344,20,OK
3722,16.64491,15.19141,20,OK
3724,16.867037,31.991854,20,OK
3726,16.844107,25.842697,20,OK
3728,20.022894,31.466427,20,OK
3730,-5.852231,-43.062386,-1,OK
3732,19.225195,3.3825161,19,OK
3734,20.437677,37.3907,20,OK
3736,16.150124,35.906563,20,OK
3738,19.605766,2.6646647,19,OK
3740,21.481829,29.230566,20,OK
3742,19.958294,4.623039,19,OK
3744,18.81676,38.78399,20,OK
3746,21.613615,25.869352,20,OK
3748,17.295967,39.357025,20,OK
3750,21.61412,25.870117,20,OK
3752,50.046406,-15.668869,-1,OK
3754,50.04642,-15.668841,-1,OK
3757,4.0882983,39.723293,-1,OK
3772,3.5353694,35.38154,-1,OK
3775,-0.27426317,35.534573,28,OK
3776,-24.078474,-47.75001,-1,OK
3777,-0.017062455,35.57248,28,OK
3778,-0.081946895,35.87379,28,OK
3779,-0.32002324,35.856396,28,OK
3780,-0.081946895,35.87379,28,OK
3781,-0.017062455,35.57248,28,OK
3784,7.6894846,31.741693,27,OK
3786,5.271106,33.970436,-1,OK
3790,20.895704,32.009197,20,OK
3792,26.111254,17.979042,20,OK
3794,20.944141,31.505451,20,OK
3796,19.739614,2.9973457,19,OK
3798,16.548347,32.81614,20,OK
3800,19.739614,2.9973457,19,OK
3802,-15.100477,59.009632,-1,OK
3804,-14.907221,64.43773,-1,OK
3805,-14.907221,64.43773,-1,OK
3806,19.97221,4.614803,19,OK
3808,17.295965,39.35702,20,OK
3839,13.710628,34.8517,20,OK
3841,20.269218,41.910385,20,OK
3843,4.4963183,37.039135,21,OK
3845,19.870523,24.809832,20,OK
3847,21.285316,38.667694,20,OK
3861,32.049877,11.756363,-1,OK
3888,37.291542,14.670836,-1,OK
3890,35.446186,11.604882,20,OK
3944,-1.099427,-40.718304,-1,OK
3945,18.672398,3.5124848,19,OK
3947,18.474377,3.174906,19,OK
3950,-1.6051126,-41.26843,-1,OK
3951,-1.605027,-41.268433,-1,OK
3964,-8.4769745,-81.99125,24,OK
4011,-8.4769745,-81.99125,24,OK
4012,-8.4769745,-81.99125,24,OK
4013,-6.4762545,-76.05742,-1,OK
4014,-6.4762545,-76.05742,-1,OK
4015,-6.4762545,-76.05742,-1,OK
4016,-8.4769745,-81.99125,24,OK
4025,32.572132,13.1051445,20,OK
4027,33.910778,11.30726,-1,OK
4029,32.785503,12.406937,20,OK
4031,19.469624,39.214546,20,OK
4033,18.872837,3.5301216,19,OK
4036,7.4201984,32.86145,27,OK
4038,5.5932384,40.209404,21,OK
4039,5.93422,39.68868,21,OK
4042,5.663658,40.05573,21,OK
4043,5.934157,39.688812,21,OK
4058,-1.9414339,-43.82409,31,OK
4060,24.261486,27.618946,-1,OK
4062,45.593918,20.563114,20,OK
4064,48.457554,-18.572529,22,OK
4066,-4.1762285,-19.462841,-1,OK
4068,44.20682,21.958939,20,OK
4070,41.48466,27.988152,23,OK
4072,-8.334501,-15.8962345,-1,OK
4093,-7.70252,-80.37201,24,OK
4111,-8.4769745,-81.99125,24,OK
4123,7.4200306,32.861458,27,OK
4124,-22.839645,-45.961727,-1,OK
4125,-22.839645,-45.961727,-1,OK
4126,-22.839645,-45.961727,-1,OK
4127,-5.89985,-39.733215,-1,OK
4128,7.4200325,32.86146,27,OK
4137,4.920682,38.229496,21,OK
4138,-22.802975,-47.13465,-1,OK
4139,-22.802975,-47.13465,-1,OK
4140,-22.802975,-47.13465,-1,OK
4142,7.986052,40.536045,-1,OK
4144,18.474586,3.175702,19,OK
4146,22.881699,25.887417,-1,OK
4148,19.978088,39.626472,20,OK
4150,19.815735,4.717522,19,OK
4152,35.214127,16.06407,20,OK
4154,25.026588,39.422215,-1,OK
4156,25.18157,39.375595,-1,OK
4158,35.214092,16.06429,20,OK
4160,6.6094165,39.840805,21,OK
4161,6.756716,40.170715,21,OK
4163,-8.898061,-21.339993,29,OK
4165,-8.334499,-15.896235,-1,OK
4167,41.4298,28.600142,23,OK
4169,-6.8900747,-35.089375,-1,OK
4171,-9.665543,-16.479914,-1,OK
4173,-10.494255,-20.10554,-1,OK
4175,43.49201,18.222565,20,OK
4177,48.69532,-18.807114,22,OK
4179,45.581757,20.784498,20,OK
4203,-7.243658,-40.58513,-1,OK
4212,43.892075,19.176636,20,OK
4214,49.17461,-20.096739,22,OK
4216,45.906544,21.072533,20,OK
4265,-10.168547,-21.104553,-1,OK
4266,-24.92508,-43.86874,-1,OK
4268,-9.665538,-16.479967,-1,OK
4270,-10.18791,-20.035894,-1,OK
4324,44.949482,18.674046,20,OK
4326,49.17315,-17.981215,22,OK
4328,46.594223,20.936687,20,OK
4330,49.51484,-18.510288,22,OK
4409,41.51843,28.32806,23,OK
4410,41.23237,28.834019,23,OK
4412,44.206844,21.958931,20,OK
4414,-8.896165,-21.340706,29,OK
4416,-8.431906,-21.935616,29,OK
4418,-7.6519146,-21.812244,29,OK
4420,-2.5240464,-22.123077,30,OK
4422,-2.0473409,-21.834425,30,OK
4424,-8.3345,-15.896231,-1,OK
4441,18.132183,4.9237337,20,OK
4442,18.132187,4.923732,20,OK
4444,22.696411,21.683271,-1,OK
4446,15.816555,-13.998316,17,OK
4448,32.57137,13.1025715,20,OK
4450,33.12409,12.9933605,20,OK
4452,13.720991,35.151745,20,OK
4454,33.16298,13.875372,20,OK
4456,20.361631,26.351131,20,OK
4458,21.00843,41.9381,20,OK
4459,19.8064,17.479225,20,OK
4461,19.411806,17.581663,20,OK
4463,6.6091948,39.8407,21,OK
4467,-9.97715,-23.1187,-1,OK
4469,-9.6034155,-22.585392,-1,OK
4471,-9.59114,-22.58614,-1,OK
4473,-9.575105,-22.93521,-1,OK
4475,-2.5279536,-22.124,30,OK
4477,-6.6108575,-21.789507,29,OK
4479,-1.9118179,-23.739985,-1,OK
4480,-2.6908891,-22.860195,30,OK
4494,44.207592,18.328026,20,OK
4496,47.806915,-19.748861,22,OK
4498,45.833458,20.34984,20,OK
4512,6.6327915,40.34969,21,OK
4513,-22.140554,-47.077343,-1,OK
4514,-22.140554,-47.077343,-1,OK
4516,45.17079,18.55813,20,OK
4518,48.94398,-19.076757,22,OK
4567,35.120483,13.225693,20,OK
4569,20.57757,26.969852,20,OK
4571,21.9233,41.009705,20,OK
4573,19.934692,16.564722,20,OK
4575,49.415512,-19.851627,22,OK
4577,45.576817,18.031836,20,OK
4579,47.293972,-19.019411,22,OK
4581,43.63243,18.90565,20,OK
4583,47.293972,-19.019411,22,OK
4585,45.445255,18.306917,20,OK
4629,49.840847,-19.024675,22,OK
4631,44.733627,18.026388,20,OK
4645,28.518484,16.637894,-1,OK
4647,23.347195,39.074932,-1,OK
4649,24.242088,29.540297,20,OK
4651,18.742134,17.504274,20,OK
4653,21.35587,40.67715,20,OK
4655,20.911129,26.296131,20,OK
4657,44.704132,17.289717,20,OK
4659,48.35276,-20.251719,22,OK
4674,20.39788,26.898573,20,OK
4676,-4.8412366,-43.24568,25,OK
4677,-4.8412366,-43.24568,25,OK
4679,21.659986,42.20928,20,OK
4681,19.444853,16.937048,20,OK
4683,21.244635,26.699326,20,OK
4685,21.697617,40.862934,20,OK
4687,20.059334,16.90934,20,OK
4702,21.0853,40.759884,20,OK
4703,22.067806,41.55488,20,OK
4705,4.2113285,37.234543,21,OK
4707,47.629032,-18.469296,22,OK
4708,47.960926,-18.402527,22,OK
4709,44.364708,17.239784,20,OK
4710,-2.243483,-44.586807,31,OK
4712,48.114586,-18.965324,22,OK
4714,45.110233,17.404192,20,OK
4729,21.24847,26.691206,20,OK
4731,22.067806,41.55488,20,OK
4733,19.098534,17.073627,20,OK
4735,4.4950743,37.043266,21,OK
4737,21.883259,42.108154,20,OK
4739,47.939198,-19.289463,22,OK
4741,43.886013,17.424957,20,OK
4756,12.418601,34.962692,20,OK
4758,20.03489,17.309109,20,OK
4760,21.42249,41.385036,20,OK
4762,44.171318,18.405567,20,OK
4764,49.51484,-18.510288,22,OK
4766,46.92218,20.258074,20,OK
4768,46.594223,20.936687,20,OK
4770,45.357742,17.65351,20,OK
4772,47.37275,-19.751429,22,OK
4774,46.75704,19.876047,20,OK
4790,20.897198,26.95755,20,OK
4791,20.969164,26.322016,20,OK
4793,20.973648,41.456383,20,OK
4794,-6.9809113,-44.660137,-1,OK
4796,19.197674,17.681509,20,OK
4797,-2.8458092,-41.969185,25,OK
4799,43.4447,18.619698,20,OK
4800,-1.656536,-44.626465,31,OK
4802,49.725067,-19.478167,22,OK
4803,48.543278,-19.54138,22,OK
4805,46.118893,20.071026,20,OK
4806,-2.2299683,-45.42881,31,OK
4808,43.57434,17.891577,20,OK
4809,-2.1434627,-44.495697,31,OK
4811,48.543278,-19.54138,22,OK
4812,-4.413529,-48.31927,-1,OK
4814,46.146378,21.177729,20,OK
4815,-1.9257401,-45.509323,31,OK
4817,44.01144,17.697783,20,OK
4818,-2.2542942,-44.605526,31,OK
4820,49.22279,-19.273247,22,OK
4821,-4.413528,-48.31926,-1,OK
4823,46.17995,20.227623,20,OK
4824,-1.7070012,-45.383,31,OK
4826,44.222,19.243582,20,OK
4827,-1.6563106,-44.622593,31,OK
4829,48.76613,-20.260809,22,OK
4830,-4.413528,-48.31926,-1,OK
4832,46.885643,20.561573,20,OK
4833,-2.2299683,-45.42881,31,OK
4869,31.920668,13.798518,20,OK
4871,4.2113276,37.234547,21,OK
4873,20.533215,41.004974,20,OK
4874,20.214565,41.537888,20,OK
4876,13.720733,35.148357,20,OK
4878,13.710787,34.852585,20,OK
4880,21.308386,41.69332,20,OK
4881,20.83248,40.856617,20,OK
4883,4.4951653,37.04278,21,OK
4898,33.06759,15.139751,20,OK
4909,6.00498,40.71067,21,OK
4912,6.0091877,40.709274,21,OK
4914,6.0091877,40.709274,21,OK
4916,40.98889,29.016493,23,OK
4943,40.203865,28.548086,23,OK
4944,40.457676,27.59529,23,OK
4945,40.53329,28.906614,23,OK
4946,40.76088,27.511478,23,OK
4947,40.53329,28.906614,23,OK
4948,40.22021,27.737526,23,OK
4980,41.317974,27.7454,23,OK
5063,-3.1002471,-46.09963,-1,OK
5064,-20.262426,-44.437138,-1,OK
5107,-3.1002471,-46.09963,-1,OK
5108,-20.262426,-44.437138,-1,OK
5109,-20.262426,-44.437138,-1,OK
5110,-20.262426,-44.437138,-1,OK
5160,-34.92661,-25.046307,-1,OK
5161,-35.441093,-20.105738,-1,OK
5163,-34.92661,-25.046307,-1,OK
5165,-34.92661,-25.046307,-1,OK
5166,-35.441036,-20.105902,-1,OK
5179,-35.190556,-20.746706,-1,OK
5181,-34.795944,-21.71213,-1,OK
5183,-34.79306,-21.709703,-1,OK
5185,-34.796074,-21.712173,-1,OK
5186,-34.671146,-24.123852,-1,OK
5188,-42.849846,-21.628254,-1,OK
5190,-30.21741,-17.852232,-1,OK
